timestamp;instance;k;run_id;seed;fitness;time_sec;generations;status
2026-01-14 19:45:52;le450_25d;25;22;7588761;81;119.653;5000;success
2026-01-14 19:47:52;le450_25d;25;23;7563589;73;118.888;5000;success
2026-01-14 19:49:52;le450_25d;25;24;2132356;80;118.827;5000;success
2026-01-14 19:51:52;le450_25d;25;25;9933648;88;119.494;5000;success
2026-01-14 19:53:52;le450_25d;25;26;3979423;84;119.44;5000;success
2026-01-14 19:55:52;le450_25d;25;27;9370789;90;119.163;5000;success
2026-01-14 19:57:51;le450_25d;25;28;5974480;85;118.479;5000;success
2026-01-14 19:59:51;le450_25d;25;29;6651382;77;118.572;5000;success
2026-01-14 20:00:40;le450_5a;5;0;9769872;132;47.417;5000;success
2026-01-14 20:01:24;le450_5a;5;1;8724970;69;43.8835;5000;success
2026-01-14 20:02:11;le450_5a;5;2;4664031;131;47.2923;5000;success
2026-01-14 20:02:57;le450_5a;5;3;3436394;167;45.0507;5000;success
2026-01-14 20:03:44;le450_5a;5;4;6074331;134;47.2771;5000;success
2026-01-14 20:04:30;le450_5a;5;5;2802381;193;45.4128;5000;success
2026-01-14 20:05:17;le450_5a;5;6;3296099;101;46.6725;5000;success
2026-01-14 20:06:01;le450_5a;5;7;1237496;130;44.6955;5000;success
2026-01-14 20:06:49;le450_5a;5;8;256355;116;47.0774;5000;success
2026-01-14 20:07:34;le450_5a;5;9;1553381;144;44.8158;5000;success
2026-01-14 20:08:20;le450_5a;5;10;350556;72;46.621;5000;success
2026-01-14 20:09:05;le450_5a;5;11;7312917;53;44.033;5000;success
2026-01-14 20:09:49;le450_5a;5;12;8078529;85;43.9293;5000;success
2026-01-14 20:10:36;le450_5a;5;13;8101569;109;46.942;5000;success
2026-01-14 20:11:20;le450_5a;5;14;2507036;50;43.8656;5000;success
2026-01-14 20:12:08;le450_5a;5;15;4047496;124;47.4829;5000;success
2026-01-14 20:12:52;le450_5a;5;16;4596644;84;44.3557;5000;success
2026-01-14 20:13:39;le450_5a;5;17;3046509;66;46.1337;5000;success
2026-01-14 20:14:23;le450_5a;5;18;3243068;58;43.8033;5000;success
2026-01-14 20:15:10;le450_5a;5;19;4397023;85;46.527;5000;success
2026-01-14 20:15:55;le450_5a;5;20;8452235;75;44.3929;5000;success
2026-01-14 20:16:42;le450_5a;5;21;2910232;112;47.1202;5000;success
2026-01-14 20:17:27;le450_5a;5;22;3226911;83;44.0915;5000;success
2026-01-14 20:18:14;le450_5a;5;23;6604792;98;46.8367;5000;success
2026-01-14 20:18:59;le450_5a;5;24;9094796;122;44.9544;5000;success
2026-01-14 20:19:44;le450_5a;5;25;3985946;112;45.0253;5000;success
2026-01-14 20:20:31;le450_5a;5;26;9441030;92;46.7806;5000;success
2026-01-14 20:21:16;le450_5a;5;27;3571368;117;44.5946;5000;success
2026-01-14 20:22:03;le450_5a;5;28;4346546;126;46.8573;5000;success
2026-01-14 20:22:48;le450_5a;5;29;4323646;134;44.7649;5000;success
2026-01-14 20:23:36;le450_5b;5;0;811487;121;47.5186;5000;success
2026-01-14 20:24:21;le450_5b;5;1;6580171;86;45.1048;5000;success
2026-01-14 20:25:08;le450_5b;5;2;515916;72;47.2129;5000;success
2026-01-14 20:25:53;le450_5b;5;3;9095254;82;44.3778;5000;success
2026-01-14 20:26:41;le450_5b;5;4;7392917;86;47.2475;5000;success
2026-01-14 20:27:26;le450_5b;5;5;3175553;87;44.8392;5000;success
2026-01-14 20:28:11;le450_5b;5;6;3300864;117;45.1484;5000;success
2026-01-14 20:28:59;le450_5b;5;7;6043663;94;47.4137;5000;success
2026-01-14 20:29:43;le450_5b;5;8;5256747;80;44.0445;5000;success
2026-01-14 20:30:30;le450_5b;5;9;9249645;59;46.7064;5000;success
2026-01-14 20:31:15;le450_5b;5;10;8747340;151;45.2669;5000;success
2026-01-14 20:32:03;le450_5b;5;11;1880375;103;47.2458;5000;success
2026-01-14 20:32:48;le450_5b;5;12;8685619;137;45.0324;5000;success
2026-01-14 20:33:35;le450_5b;5;13;6064745;106;46.9346;5000;success
2026-01-14 20:34:20;le450_5b;5;14;3206203;125;44.9154;5000;success
2026-01-14 20:35:09;le450_5b;5;15;3124163;167;48.3336;5000;success
2026-01-14 20:35:55;le450_5b;5;16;3464967;145;45.7269;5000;success
2026-01-14 20:36:41;le450_5b;5;17;5895089;200;45.824;5000;success
2026-01-14 20:37:28;le450_5b;5;18;4916546;113;47.1849;5000;success
2026-01-14 20:38:13;le450_5b;5;19;8052284;76;44.1978;5000;success
2026-01-14 20:39:00;le450_5b;5;20;530540;95;47.3382;5000;success
2026-01-14 20:39:45;le450_5b;5;21;7353235;92;44.8725;5000;success
2026-01-14 20:40:33;le450_5b;5;22;8475942;85;47.0288;5000;success
2026-01-14 20:41:17;le450_5b;5;23;5720891;103;44.4639;5000;success
2026-01-14 20:42:04;le450_5b;5;24;4466689;56;46.1961;5000;success
2026-01-14 20:42:05;mulsol.i.1;49;0;1299911;0;1.57523;500;success
2026-01-14 20:42:07;mulsol.i.1;49;1;8476768;0;1.64139;500;success
2026-01-14 20:42:09;mulsol.i.1;49;2;3947142;0;1.6402;500;success
2026-01-14 20:42:10;mulsol.i.1;49;3;2070402;0;0.708437;1000;success
2026-01-14 20:42:12;mulsol.i.1;49;4;5388653;0;1.60175;500;success
2026-01-14 20:42:14;mulsol.i.1;49;5;1577601;0;1.63963;500;success
2026-01-14 20:42:15;mulsol.i.1;49;6;4319626;0;1.63518;500;success
2026-01-14 20:42:17;mulsol.i.1;49;7;7432364;0;1.64751;500;success
2026-01-14 20:42:19;mulsol.i.1;49;8;8837270;0;1.63867;500;success
2026-01-14 20:42:21;mulsol.i.1;49;9;9575653;0;1.64195;500;success
2026-01-14 20:42:23;mulsol.i.1;49;10;479539;0;1.63577;500;success
2026-01-14 20:42:24;mulsol.i.1;49;11;9082623;0;1.63972;500;success
2026-01-14 20:42:26;mulsol.i.1;49;12;8897593;0;1.6292;500;success
2026-01-14 20:42:28;mulsol.i.1;49;13;218568;0;1.6583;500;success
2026-01-14 20:42:30;mulsol.i.1;49;14;8814242;0;1.68026;500;success
2026-01-14 20:42:32;mulsol.i.1;49;15;4450029;0;1.63674;500;success
2026-01-14 20:42:34;mulsol.i.1;49;16;1114380;0;1.65332;500;success
2026-01-14 20:42:35;mulsol.i.1;49;17;4667660;0;1.63187;500;success
2026-01-14 20:42:37;mulsol.i.1;49;18;540198;0;1.65134;500;success
2026-01-14 20:42:39;mulsol.i.1;49;19;368826;0;1.6316;500;success
2026-01-14 20:42:41;mulsol.i.1;49;20;8525666;0;1.60911;500;success
2026-01-14 20:42:40;mulsol.i.1;49;21;5387821;0;-0.835179;500;success
2026-01-14 20:42:42;mulsol.i.1;49;22;1975906;0;1.63467;500;success
2026-01-14 20:42:44;mulsol.i.1;49;23;2786160;0;1.65124;500;success
2026-01-14 20:42:45;mulsol.i.1;49;24;1939307;0;1.64179;500;success
2026-01-14 20:42:47;mulsol.i.1;49;25;4092521;0;1.6206;500;success
2026-01-14 20:42:49;mulsol.i.1;49;26;4087227;0;1.67236;500;success
2026-01-14 20:42:51;mulsol.i.1;49;27;717687;0;1.62437;500;success
2026-01-14 20:42:53;mulsol.i.1;49;28;3047548;0;1.62183;500;success
2026-01-14 20:42:56;mulsol.i.1;49;29;107438;0;1.61674;500;success
2026-01-14 20:42:59;mulsol.i.2;31;0;6249146;0;2.72151;1000;success
2026-01-14 20:43:11;mulsol.i.2;31;1;9845337;0;12.3647;4500;success
2026-01-14 20:43:22;mulsol.i.2;31;2;1230389;1;11.0295;5000;success
2026-01-14 20:43:36;mulsol.i.2;31;3;6882679;1;13.5698;5000;success
2026-01-14 20:43:43;mulsol.i.2;31;4;6048091;0;7.03232;3500;success
2026-01-14 20:43:57;mulsol.i.2;31;5;241397;1;13.6279;5000;success
2026-01-14 20:44:10;mulsol.i.2;31;6;9734923;0;12.1271;4500;success
2026-01-14 20:44:19;mulsol.i.2;31;7;488635;0;9.53373;4500;success
2026-01-14 20:44:25;mulsol.i.2;31;8;7547939;0;5.30411;2000;success
2026-01-14 20:44:26;mulsol.i.2;31;9;5144425;0;1.36798;500;success
2026-01-14 20:44:40;mulsol.i.2;31;11;4619611;1;13.3083;5000;success
2026-01-14 20:44:41;mulsol.i.2;31;13;1742738;0;1.36825;500;success
2026-01-14 20:44:52;mulsol.i.2;31;14;1398888;1;10.8131;5000;success
2026-01-14 20:45:07;mulsol.i.2;31;15;219482;2;13.3653;5000;success
2026-01-14 20:45:17;mulsol.i.2;31;16;350816;1;10.4462;5000;success
2026-01-14 20:45:30;mulsol.i.2;31;18;2854889;1;13.0491;5000;success
2026-01-14 20:45:41;mulsol.i.2;31;21;4138560;1;10.4259;5000;success
2026-01-14 20:45:54;mulsol.i.2;31;24;5135682;1;12.918;5000;success
2026-01-14 20:46:08;mulsol.i.2;31;25;4997824;1;13.5233;5000;success
2026-01-14 20:46:11;mulsol.i.2;31;26;445397;0;2.94368;2000;success
2026-01-14 20:46:21;mulsol.i.2;31;27;6615448;0;9.82957;3500;success
2026-01-14 20:46:35;mulsol.i.2;31;28;9821235;2;13.8861;5000;success
2026-01-14 20:46:46;mulsol.i.2;31;29;9437025;1;10.9734;5000;success
2026-01-14 20:46:48;mulsol.i.3;31;1;3144993;0;1.30499;500;success
2026-01-14 20:47:01;mulsol.i.3;31;2;4130278;2;13.2576;5000;success
2026-01-14 20:47:12;mulsol.i.3;31;4;9354267;1;11.1755;5000;success
2026-01-14 20:47:26;mulsol.i.3;31;7;9554503;1;13.5301;5000;success
2026-01-14 20:47:40;mulsol.i.3;31;9;3391966;1;13.7618;5000;success
2026-01-14 20:47:43;mulsol.i.3;31;13;2895170;0;3.01137;2000;success
2026-01-14 20:47:47;mulsol.i.3;31;16;9129974;0;4.10316;1500;success
2026-01-14 20:48:01;mulsol.i.3;31;18;9259320;1;13.5992;5000;success
2026-01-14 20:48:09;mulsol.i.3;31;20;6363761;0;8.0156;3000;success
2026-01-14 20:48:21;mulsol.i.3;31;21;1757465;1;11.0115;5000;success
2026-01-14 20:48:31;mulsol.i.3;31;23;1986762;0;10.798;4000;success
2026-01-14 20:48:43;mulsol.i.3;31;28;8833343;1;10.9933;5000;success
2026-01-14 20:48:46;mulsol.i.4;31;3;3852620;0;2.92325;1000;success
2026-01-14 20:49:00;mulsol.i.4;31;5;3072445;1;14.3281;5000;success
2026-01-14 20:49:10;mulsol.i.4;31;6;7408189;0;9.99774;3500;success
2026-01-14 20:49:22;mulsol.i.4;31;10;1486718;1;11.812;5000;success
2026-01-14 20:49:37;mulsol.i.4;31;12;4955364;1;14.1298;5000;success
2026-01-14 20:49:49;mulsol.i.4;31;14;2416456;1;11.6319;5000;success
2026-01-14 20:49:54;mulsol.i.4;31;17;6838660;0;5.64482;2000;success
2026-01-14 20:50:09;mulsol.i.4;31;18;368475;1;14.6426;5000;success
2026-01-14 20:50:19;mulsol.i.4;31;22;3330359;0;9.48874;4000;success
2026-01-14 20:50:23;mulsol.i.4;31;26;2435622;0;4.44552;1500;success
2026-01-14 20:50:38;mulsol.i.4;31;29;51387;1;14.7373;5000;success
2026-01-14 20:50:37;mulsol.i.5;31;1;6731559;0;-1.00996;500;success
2026-01-14 20:50:39;mulsol.i.5;31;2;7129449;0;1.47734;500;success
2026-01-14 20:50:41;mulsol.i.5;31;3;7368776;0;1.49423;500;success
2026-01-14 20:50:45;mulsol.i.5;31;4;1000171;0;4.30689;1500;success
2026-01-14 20:50:54;mulsol.i.5;31;6;7470912;0;8.55163;3000;success
2026-01-14 20:51:09;mulsol.i.5;31;9;5654061;1;14.3181;5000;success
2026-01-14 20:51:21;mulsol.i.5;31;11;3220688;1;11.7019;5000;success
2026-01-14 20:51:35;mulsol.i.5;31;12;9702028;1;14.1239;5000;success
2026-01-14 20:51:37;mulsol.i.5;31;14;9525643;0;1.46588;500;success
2026-01-14 20:51:47;mulsol.i.5;31;15;9123775;0;10.2449;4500;success
2026-01-14 20:52:01;mulsol.i.5;31;17;7353714;1;14.1201;5000;success
2026-01-14 20:52:13;mulsol.i.5;31;18;1968483;1;11.7049;5000;success
2026-01-14 20:52:27;mulsol.i.5;31;19;1565214;1;14.0661;5000;success
2026-01-14 20:52:30;mulsol.i.5;31;23;3058194;0;2.81224;1000;success
2026-01-14 20:52:42;mulsol.i.5;31;26;130411;2;11.6992;5000;success
2026-01-14 20:52:56;mulsol.i.5;31;27;4974164;1;13.9389;5000;success
2026-01-14 20:52:58;mulsol.i.5;31;29;4459479;0;1.45069;500;success
2026-01-14 20:53:03;zeroin.i.1;49;1;8209535;0;5.12432;1500;success
2026-01-14 20:53:10;zeroin.i.1;49;3;5494335;0;5.98868;2500;success
2026-01-14 20:53:13;zeroin.i.1;49;4;7154460;0;3.39783;1000;success
2026-01-14 20:53:30;zeroin.i.1;49;5;2318881;1;16.8797;5000;success
2026-01-14 20:53:44;zeroin.i.1;49;7;1685268;1;14.0865;5000;success
2026-01-14 20:53:46;zeroin.i.1;49;10;3867951;0;1.68843;500;success
2026-01-14 20:53:48;zeroin.i.1;49;14;7320475;0;1.70276;500;success
2026-01-14 20:53:53;zeroin.i.1;49;16;6677109;0;4.96425;1500;success
2026-01-14 20:54:09;zeroin.i.1;49;17;1789781;1;14.7143;5000;success
2026-01-14 20:54:13;zeroin.i.1;49;18;3812459;0;3.4775;1000;success
2026-01-14 20:54:31;zeroin.i.1;49;22;323263;1;17.5258;5000;success
2026-01-14 20:54:46;zeroin.i.1;49;23;9171852;1;14.9254;5000;success
2026-01-14 20:54:55;zeroin.i.1;49;24;1573567;0;8.74367;2500;success
2026-01-14 20:55:10;zeroin.i.1;49;26;6411430;1;14.8878;5000;success
2026-01-14 20:55:13;zeroin.i.1;49;28;3817772;0;3.57218;1000;success
2026-01-14 20:55:14;anna;11;0;4992281;0;0.452533;500;success
2026-01-14 20:55:15;anna;11;1;8676317;0;0.460683;500;success
2026-01-14 20:55:15;anna;11;2;9179887;0;0.453026;500;success
2026-01-14 20:55:16;anna;11;3;1833594;0;0.454228;500;success
2026-01-14 20:55:16;anna;11;4;9854092;0;0.453405;500;success
2026-01-14 20:55:17;anna;11;5;4798915;0;0.464829;500;success
2026-01-14 20:55:18;anna;11;6;2055277;0;0.454069;500;success
2026-01-14 20:55:18;anna;11;7;3363958;0;0.457921;500;success
2026-01-14 20:55:19;anna;11;8;3664600;0;0.454265;500;success
2026-01-14 20:55:20;anna;11;9;113239;0;0.455287;500;success
2026-01-14 20:55:20;anna;11;10;3854199;0;0.461935;500;success
2026-01-14 20:55:21;anna;11;11;1088992;0;0.464655;500;success
2026-01-14 20:55:22;anna;11;12;7731498;0;0.456114;500;success
2026-01-14 20:55:22;anna;11;13;7717456;0;0.461122;500;success
2026-01-14 20:55:23;anna;11;14;7521012;0;0.458067;500;success
2026-01-14 20:55:23;anna;11;15;2657635;0;0.462623;500;success
2026-01-14 20:55:24;anna;11;16;142895;0;0.461023;500;success
2026-01-14 20:55:25;anna;11;17;8837930;0;0.452786;500;success
2026-01-14 20:55:25;anna;11;18;1479720;0;0.454867;500;success
2026-01-14 20:55:26;anna;11;19;5144511;0;0.462703;500;success
2026-01-14 20:55:27;anna;11;20;1294457;0;0.457628;500;success
2026-01-14 20:55:29;anna;11;21;4018802;0;1.82312;2000;success
2026-01-14 20:55:30;anna;11;22;3996776;0;0.446885;500;success
2026-01-14 20:55:31;anna;11;23;932555;0;0.454645;500;success
2026-01-14 20:55:32;anna;11;24;5233106;0;0.445223;500;success
2026-01-14 20:55:32;anna;11;25;4206501;0;0.443999;500;success
2026-01-14 20:55:33;anna;11;26;1897967;0;0.440576;500;success
2026-01-14 20:55:33;anna;11;27;7701789;0;0.443446;500;success
2026-01-14 20:55:34;anna;11;28;6503761;0;0.446562;500;success
2026-01-14 20:55:35;anna;11;29;1283893;0;0.443999;500;success
2026-01-14 20:55:35;david;11;0;5597844;0;0.31403;500;success
2026-01-14 20:55:36;david;11;1;9254335;0;0.320172;500;success
2026-01-14 20:55:36;david;11;2;1630775;0;0.315146;500;success
2026-01-14 20:55:36;david;11;3;9301937;0;0.319434;500;success
2026-01-14 20:55:37;david;11;4;4417917;0;0.31747;500;success
2026-01-14 20:55:37;david;11;5;5941466;0;0.316292;500;success
2026-01-14 20:55:38;david;11;6;5985771;0;0.31643;500;success
2026-01-14 20:55:38;david;11;7;4170285;0;0.316042;500;success
2026-01-14 20:55:36;david;11;8;5688363;0;-2.17442;500;success
2026-01-14 20:55:37;david;11;9;8134593;0;0.316869;500;success
2026-01-14 20:55:37;david;11;10;9550667;0;0.316014;500;success
2026-01-14 20:55:38;david;11;11;5473434;0;0.319152;500;success
2026-01-14 20:55:38;david;11;12;3931784;0;0.317175;500;success
2026-01-14 20:55:39;david;11;13;5344299;0;0.317605;500;success
2026-01-14 20:55:39;david;11;14;6032154;0;0.328042;500;success
2026-01-14 20:55:40;david;11;15;6438627;0;0.320539;500;success
2026-01-14 20:55:40;david;11;16;8630304;0;0.325335;500;success
2026-01-14 20:55:41;david;11;17;7607163;0;0.314862;500;success
2026-01-14 20:55:41;david;11;18;3054582;0;0.327903;500;success
2026-01-14 20:55:42;david;11;19;3577767;0;0.319946;500;success
2026-01-14 20:55:42;david;11;20;3606357;0;0.316705;500;success
2026-01-14 20:55:43;david;11;21;4931840;0;0.314958;500;success
2026-01-14 20:55:43;david;11;22;7528895;0;0.319417;500;success
2026-01-14 20:55:44;david;11;23;7641700;0;0.331026;500;success
2026-01-14 20:55:44;david;11;24;2899452;0;0.314692;500;success
2026-01-14 20:55:44;david;11;25;692311;0;0.318553;500;success
2026-01-14 20:55:45;david;11;26;1944872;0;0.317292;500;success
2026-01-14 20:55:45;david;11;27;3504784;0;0.317172;500;success
2026-01-14 20:55:46;david;11;28;1019760;0;0.329806;500;success
2026-01-14 20:55:46;david;11;29;6046488;0;0.365417;500;success
2026-01-14 20:55:47;huck;11;0;961692;0;0.243834;500;success
2026-01-14 20:55:47;huck;11;1;2674326;0;0.241931;500;success
2026-01-14 20:55:48;huck;11;2;4353742;0;0.243499;500;success
2026-01-14 20:55:48;huck;11;3;9503722;0;0.249037;500;success
2026-01-14 20:55:48;huck;11;4;7981435;0;0.240181;500;success
2026-01-14 20:55:49;huck;11;5;4120223;0;0.242206;500;success
2026-01-14 20:55:49;huck;11;6;3985282;0;0.241199;500;success
2026-01-14 20:55:50;huck;11;7;4597001;0;0.243373;500;success
2026-01-14 20:55:50;huck;11;8;4202987;0;0.239356;500;success
2026-01-14 20:55:50;huck;11;9;8930663;0;0.241129;500;success
2026-01-14 20:55:51;huck;11;10;1390653;0;0.243299;500;success
2026-01-14 20:55:51;huck;11;11;5742391;0;0.241606;500;success
2026-01-14 20:55:52;huck;11;12;6508686;0;0.244147;500;success
2026-01-14 20:55:52;huck;11;13;9270390;0;0.237922;500;success
2026-01-14 20:55:52;huck;11;14;2303075;0;0.239669;500;success
2026-01-14 20:55:53;huck;11;15;815761;0;0.241106;500;success
2026-01-14 20:55:55;huck;11;16;2281928;0;0.240527;500;success
2026-01-14 20:55:55;huck;11;17;4130825;0;0.237883;500;success
2026-01-14 20:55:56;huck;11;18;4912276;0;0.2366;500;success
2026-01-14 20:55:56;huck;11;19;7098142;0;0.247288;500;success
2026-01-14 20:55:56;huck;11;20;9607471;0;0.24509;500;success
2026-01-14 20:55:57;huck;11;21;924506;0;0.241169;500;success
2026-01-14 20:55:57;huck;11;22;8515095;0;0.240093;500;success
2026-01-14 20:55:57;huck;11;23;2542228;0;0.242714;500;success
2026-01-14 20:55:58;huck;11;24;2938166;0;0.23631;500;success
2026-01-14 20:55:58;huck;11;25;5814126;0;0.239192;500;success
2026-01-14 20:55:59;huck;11;26;9892619;0;0.243343;500;success
2026-01-14 20:55:59;huck;11;27;5388799;0;0.242587;500;success
2026-01-14 20:56:00;huck;11;28;8111648;0;0.268146;500;success
2026-01-14 20:56:00;huck;11;29;789888;0;0.260455;500;success
2026-01-14 20:56:00;jean;10;0;5322307;0;0.252568;500;success
2026-01-14 20:56:01;jean;10;1;7311216;0;0.251591;500;success
2026-01-14 20:56:01;jean;10;2;7641919;0;0.265013;500;success
2026-01-14 20:56:02;jean;10;3;3564433;0;0.267776;500;success
2026-01-14 20:56:02;jean;10;4;4615924;0;0.256786;500;success
2026-01-14 20:56:03;jean;10;5;5484799;0;0.261972;500;success
2026-01-14 20:56:03;jean;10;6;6703742;0;0.274461;500;success
2026-01-14 20:56:03;jean;10;7;1274188;0;0.268219;500;success
2026-01-14 20:56:04;jean;10;8;2339703;0;0.25353;500;success
2026-01-14 20:56:04;jean;10;9;3582953;0;0.268764;500;success
2026-01-14 20:56:05;jean;10;10;6306811;0;0.268259;500;success
2026-01-14 20:56:05;jean;10;11;1216899;0;0.255073;500;success
2026-01-14 20:56:06;jean;10;12;4199436;0;0.265672;500;success
2026-01-14 20:56:06;jean;10;13;3079436;0;0.258014;500;success
2026-01-14 20:56:06;jean;10;14;7610971;0;0.246626;500;success
2026-01-14 20:56:07;jean;10;15;2682031;0;0.265173;500;success
2026-01-14 20:56:07;jean;10;16;1810572;0;0.264662;500;success
2026-01-14 20:56:08;jean;10;17;7520295;0;0.257812;500;success
2026-01-14 20:56:08;jean;10;18;8504406;0;0.260846;500;success
2026-01-14 20:56:09;jean;10;19;9531365;0;0.251521;500;success
2026-01-14 20:56:07;jean;10;20;8250830;0;0.261557;500;success
2026-01-14 20:56:07;jean;10;21;9028251;0;0.267507;500;success
2026-01-14 20:56:07;jean;10;22;1887251;0;0.256077;500;success
2026-01-14 20:56:08;jean;10;23;635792;0;0.263373;500;success
2026-01-14 20:56:08;jean;10;24;3472341;0;0.260735;500;success
2026-01-14 20:56:09;jean;10;25;2079735;0;0.257644;500;success
2026-01-14 20:56:09;jean;10;26;7021834;0;0.266083;500;success
2026-01-14 20:56:09;jean;10;27;3811944;0;0.26955;500;success
2026-01-14 20:56:10;jean;10;28;6655782;0;0.265004;500;success
2026-01-14 20:56:10;jean;10;29;2674527;0;0.271095;500;success
2026-01-14 20:56:11;games120;9;0;5957298;0;0.530918;500;success
2026-01-14 20:56:12;games120;9;1;2770813;0;0.540182;500;success
2026-01-14 20:56:12;games120;9;2;7946905;0;0.548901;500;success
2026-01-14 20:56:13;games120;9;3;5194726;0;0.530998;500;success
2026-01-14 20:56:14;games120;9;4;1873665;0;0.548211;500;success
2026-01-14 20:56:15;games120;9;5;8719684;0;0.535184;500;success
2026-01-14 20:56:15;games120;9;6;2992780;0;0.538407;500;success
2026-01-14 20:56:16;games120;9;7;5801333;0;0.546315;500;success
2026-01-14 20:56:17;games120;9;8;7610482;0;0.534162;500;success
2026-01-14 20:56:17;games120;9;9;1215079;0;0.540143;500;success
2026-01-14 20:56:18;games120;9;10;6492863;0;0.532874;500;success
2026-01-14 20:56:19;games120;9;11;3789514;0;0.541727;500;success
2026-01-14 20:56:19;games120;9;12;4118313;0;0.541146;500;success
2026-01-14 20:56:20;games120;9;13;3561284;0;0.533838;500;success
2026-01-14 20:56:21;games120;9;14;5637676;0;0.53991;500;success
2026-01-14 20:56:22;games120;9;15;6142270;0;0.542121;500;success
2026-01-14 20:56:22;games120;9;16;7953914;0;0.53278;500;success
2026-01-14 20:56:23;games120;9;17;3763861;0;0.535875;500;success
2026-01-14 20:56:24;games120;9;18;919455;0;0.533833;500;success
2026-01-14 20:56:24;games120;9;19;2326669;0;0.53034;500;success
2026-01-14 20:56:25;games120;9;20;9305706;0;0.551607;500;success
2026-01-14 20:56:26;games120;9;21;721444;0;0.544323;500;success
2026-01-14 20:56:26;games120;9;22;9458840;0;0.546316;500;success
2026-01-14 20:56:27;games120;9;23;1529214;0;0.530784;500;success
2026-01-14 20:56:28;games120;9;24;3066818;0;0.52939;500;success
2026-01-14 20:56:29;games120;9;25;7376989;0;0.551512;500;success
2026-01-14 20:56:29;games120;9;26;1552577;0;0.525743;500;success
2026-01-14 20:56:30;games120;9;27;2728050;0;0.541999;500;success
2026-01-14 20:56:31;games120;9;28;4871005;0;0.532929;500;success
2026-01-14 20:56:31;games120;9;29;5081498;0;0.546595;500;success
2026-01-14 20:56:53;miles1000;42;6;5924690;2;21.8166;5000;success
2026-01-14 20:57:16;miles1000;42;19;7699727;2;21.4688;5000;success
2026-01-14 20:57:37;miles1000;42;24;7109566;2;21.295;5000;success
2026-01-14 20:58:01;miles1000;42;28;6441209;4;23.9046;5000;success
2026-01-14 20:58:35;miles1500;73;0;1948023;2;33.5369;5000;success
2026-01-14 20:59:07;miles1500;73;2;2229375;2;31.2348;5000;success
2026-01-14 20:59:41;miles1500;73;3;7308478;2;33.8242;5000;success
2026-01-14 20:59:44;miles1500;73;4;7223513;0;3.69912;500;success
2026-01-14 20:59:48;miles1500;73;6;8831222;0;3.7248;500;success
2026-01-14 20:59:52;miles1500;73;9;9097617;0;3.70255;500;success
2026-01-14 21:00:26;miles1500;73;10;6033982;2;33.5706;5000;success
2026-01-14 21:00:30;miles1500;73;11;3035580;0;3.6949;500;success
2026-01-14 21:01:04;miles1500;73;12;7511781;2;33.4878;5000;success
2026-01-14 21:01:16;miles1500;73;14;3514716;0;11.9298;2000;success
2026-01-14 21:01:49;miles1500;73;17;6949217;2;33.2629;5000;success
2026-01-14 21:02:23;miles1500;73;18;4946762;2;33.4616;5000;success
2026-01-14 21:02:56;miles1500;73;19;3248093;2;33.6431;5000;success
2026-01-14 21:03:30;miles1500;73;21;9277245;2;33.8375;5000;success
2026-01-14 21:04:04;miles1500;73;24;8030854;2;33.5845;5000;success
2026-01-14 21:04:13;miles1500;73;26;9409516;0;8.42279;1500;success
2026-01-14 21:04:17;miles1500;73;27;1273659;0;3.71087;500;success
2026-01-14 21:04:21;miles1500;73;28;3457716;0;3.73829;500;success
2026-01-14 21:04:25;miles1500;73;29;5622571;0;3.74945;500;success
2026-01-14 21:04:25;miles250;8;0;8746598;0;0.461577;500;success
2026-01-14 21:04:26;miles250;8;1;7646010;0;0.459628;500;success
2026-01-14 21:04:26;miles250;8;2;3565888;0;0.469677;500;success
2026-01-14 21:04:27;miles250;8;3;282269;0;0.465389;500;success
2026-01-14 21:04:28;miles250;8;4;7787451;0;0.470884;500;success
2026-01-14 21:04:28;miles250;8;5;9319377;0;0.472096;500;success
2026-01-14 21:04:29;miles250;8;6;8150796;0;0.472685;500;success
2026-01-14 21:04:30;miles250;8;7;4915577;0;0.471514;500;success
2026-01-14 21:04:30;miles250;8;8;7308663;0;0.472492;500;success
2026-01-14 21:04:31;miles250;8;9;931361;0;0.46586;500;success
2026-01-14 21:04:32;miles250;8;10;4230650;0;0.470558;500;success
2026-01-14 21:04:32;miles250;8;11;6938499;0;0.47132;500;success
2026-01-14 21:04:33;miles250;8;12;1450653;0;0.469194;500;success
2026-01-14 21:04:34;miles250;8;13;5306891;0;0.461892;500;success
2026-01-14 21:04:34;miles250;8;14;9325423;0;0.45913;500;success
2026-01-14 21:04:35;miles250;8;15;1820337;0;0.465287;500;success
2026-01-14 21:04:35;miles250;8;16;8612214;0;0.459698;500;success
2026-01-14 21:04:34;miles250;8;17;3473993;0;-2.01255;500;success
2026-01-14 21:04:34;miles250;8;18;4584649;0;0.465906;500;success
2026-01-14 21:04:35;miles250;8;19;5119663;0;0.460073;500;success
2026-01-14 21:04:35;miles250;8;20;4168054;0;0.457372;500;success
2026-01-14 21:04:36;miles250;8;21;3876730;0;0.469288;500;success
2026-01-14 21:04:37;miles250;8;22;8180658;0;0.464368;500;success
2026-01-14 21:04:37;miles250;8;23;5592004;0;0.466514;500;success
2026-01-14 21:04:38;miles250;8;24;2267197;0;0.462246;500;success
2026-01-14 21:04:39;miles250;8;25;8227948;0;0.475811;500;success
2026-01-14 21:04:39;miles250;8;26;8636087;0;0.45663;500;success
